video_id,comedian_name,title,content_type,view_count,like_count,duration_seconds,published_at,thumbnail_url,is_duplicate
IMiPGuUQ83w,Dave Chappelle,Dave Chappelle in Texas - One of the Greatest Storytellers of All Time,full_special,2339100,20381,5739,2025-12-14T15:38:22Z,https://i.ytimg.com/vi/IMiPGuUQ83w/hqdefault.jpg,false
-IiLZJ9ebvo,Vikas Kush Sharma,Hello Hello | Best Ever Phone Compilation |Crowd Work | Stand Up Comedy | Ft @VikasKushSharma,compilation,475545,8357,1357,2026-05-08T15:30:01Z,https://i.ytimg.com/vi/-IiLZJ9ebvo/hqdefault.jpg,false
28A9XKrtnA4,Vikas Kush Sharma,Halki Halki Fati By Vikas Kush Sharma | Part 2 | Crowd Work Standup Comedy Special | Standup Comedy,crowd_work_clip,409829,9477,1738,2026-04-17T13:30:03Z,https://i.ytimg.com/vi/28A9XKrtnA4/hqdefault.jpg,false
l5CirMZTS7E,Vishal Jadon,My NOT SO LOYAL GIRLFRIEND🥲 | Stand Up Comedy by Vishal Jadon,full_special,1571394,40367,1221,2025-12-13T13:30:06Z,https://i.ytimg.com/vi/l5CirMZTS7E/hqdefault.jpg,false
HhcDLgtItu4,Vishal Jadon,Late Night Chat In a Middle-Class AC Room 🏠 | Stand Up Comedy By Vishal Jadon,full_special,785960,20925,1227,2026-04-03T13:16:21Z,https://i.ytimg.com/vi/HhcDLgtItu4/hqdefault.jpg,false
9U13KM2ueV4,Vulture,Taylor Tomlinson Is the Taylor Swift of Comedy | Good One Podcast,podcast_appearance,66070,1450,5437,2026-03-12T14:00:13Z,https://i.ytimg.com/vi/9U13KM2ueV4/hqdefault.jpg,false
4oKEN73VIjQ,Yuvaa,"@ZakirKhan on Hustle Philosophy, Loneliness & Feminine Masculinity |BeAManYaar w. Nikhil Taneja EP 2",full_special,2423108,47377,3350,2023-09-12T15:54:22Z,https://i.ytimg.com/vi/4oKEN73VIjQ/hqdefault.jpg,false
bOifnCkPv-g,Abhishek Upmanyu,"Stand Up Comedy By Panjab University | Employ No 1 , Funny, Abhishek upmanyu , Zaki comedy special.",full_special,6331,41,2173,2024-12-23T10:13:18Z,https://i.ytimg.com/vi/bOifnCkPv-g/hqdefault.jpg,false
vflWLItnwfA,Zakir Khan,CLASS | Zakir khan | Stand up Comedy | Sukha Puri 8,full_special,27537773,721789,1447,2025-01-03T06:30:08Z,https://i.ytimg.com/vi/vflWLItnwfA/hqdefault.jpg,false
OQQ1sGphUj4,Zakir Khan,“Meri Dastaan sunana” Zakir Khan at Spoken 2017,full_special,12618989,376096,1778,2018-02-14T07:35:41Z,https://i.ytimg.com/vi/OQQ1sGphUj4/hqdefault.jpg,false
EV-rF0N1was,Zakir Khan,Tafseel Se Baatein - Zakir Khan in Conversation with Aamir Khan and Mansoor Khan,full_special,1556436,27497,3638,2026-04-30T12:58:53Z,https://i.ytimg.com/vi/EV-rF0N1was/hqdefault.jpg,false
C4s5opLTvDY,Zindagi with Richa,"ज़ाकिर ख़ान का ज़िंदगीनामा - कॉमेडी का सबसे बड़ा नाम @ZakirKhan Stand-up Comedian, Writer & Actor",full_special,1480280,29738,3277,2023-06-23T14:30:10Z,https://i.ytimg.com/vi/C4s5opLTvDY/hqdefault.jpg,false
gmO7W7yRTsk,Zakir Khan,"“जब पापा कहेंगे, मैं रूक जाऊँगा” - ज़ाकिर ख़ान @Zakir Khan Stand-up Comedian, Writer & Actor",full_special,619168,15375,4299,2023-06-30T14:30:10Z,https://i.ytimg.com/vi/gmO7W7yRTsk/hqdefault.jpg,false
G9GCLr3K1RQ,bhartiyastandup,BASSI NEW LATEST STANDUP COMEDY VIDEO 2023 #standupcomedy #anubhavsinghbassi #funny,full_special,193702,2005,1207,2023-08-17T14:26:17Z,https://i.ytimg.com/vi/G9GCLr3K1RQ/hqdefault.jpg,false
L4eJe-jv2xU,Dave Chappelle,Dave Chappelle Shocks the Audience: Who Let These Gay Men Drive?!|| New Dave Chappelle Stand Up,full_special,89438,928,4315,2026-07-02T18:39:11Z,https://i.ytimg.com/vi/L4eJe-jv2xU/hqdefault.jpg,false
Q0_SEnaRzmo,Dave Chappelle,Dave Chappelle On Tough Times For The White People  || New Dave Chappelle Stand Up 2026,full_special,38030,371,4370,2026-07-25T19:50:18Z,https://i.ytimg.com/vi/Q0_SEnaRzmo/hqdefault.jpg,false
QA3zd9omLJQ,Dave Chappelle,Dave Chappelle On THE CRAZIEST THING ABOUT AMERICA? THE CRACKHEADS! ||Dave Chappelle Stand Up Comedy,full_special,25302,204,4580,2026-06-29T18:14:16Z,https://i.ytimg.com/vi/QA3zd9omLJQ/hqdefault.jpg,false
peSI4j8NKR4,Dave Chappelle,Dave Chappelle On Unveiling Epstein Files Darkest Secrets!!|| New Dave Chappelle Stand Up 2026,full_special,21357,3800,4452,2026-08-04T17:07:05Z,https://i.ytimg.com/vi/peSI4j8NKR4/hqdefault.jpg,false
LZoex8Gyqw4,Dave Chappelle,Dave Chappelle On Donald Trump Sounds Extremly High!|| New Dave Chappelle Stand Up 2026,full_special,20985,1285,4152,2026-07-31T17:38:36Z,https://i.ytimg.com/vi/LZoex8Gyqw4/hqdefault.jpg,false
fUr3a-x_lqk,Dave Chappelle,Dave Chappelle On Life Doesn't Owe You Anything || New Dave Chappelle Stand Up 2026,full_special,20580,1714,4272,2026-08-07T21:39:46Z,https://i.ytimg.com/vi/fUr3a-x_lqk/hqdefault.jpg,false
-b-eXMTqWhg,Dave Chappelle,Dave Chappelle On Gay Dancers Fighting Drug Dealers || New Dave Chappelle Stand Up 2026,full_special,13402,107,3902,2026-07-22T19:16:05Z,https://i.ytimg.com/vi/-b-eXMTqWhg/hqdefault.jpg,false
p0KzK8cZRN8,Dave Chappelle,Dave Chappelle On These Woke Women Sounds More Like Broke Man!|| New Dave Chappelle Stand Up 2026,full_special,11791,1458,4548,2026-08-03T18:32:51Z,https://i.ytimg.com/vi/p0KzK8cZRN8/hqdefault.jpg,false
ovabLBdHFIg,Dave Chappelle,Dave Chappelle On This Is The Worst Time To Be Black || New Dave Chappelle Stand Up 2026,full_special,11337,1222,4189,2026-08-09T19:56:14Z,https://i.ytimg.com/vi/ovabLBdHFIg/hqdefault.jpg,false
SvxQlmznY5k,Dave Chappelle,Dave Chappelle On Feminism Needs Better Leadership!|| New Dave Chappelle Stand Up 2026,full_special,4855,2457,4341,2026-08-05T17:35:46Z,https://i.ytimg.com/vi/SvxQlmznY5k/hqdefault.jpg,false
MmzEpLfwpDc,Dave Chappelle,Dave Chappelle On Identifying As Female To Escape Jail!!|| New Dave Chappelle Stand Up 2026,full_special,565,349,4189,2026-08-10T19:22:54Z,https://i.ytimg.com/vi/MmzEpLfwpDc/hqdefault.jpg,false
IRBaZVILUq0,Dave Chappelle,Dave Chappelle Comic Strip Live (2/27/09) AUDIO RESTORED,full_special,22927413,128120,13377,2017-03-08T14:15:49Z,https://i.ytimg.com/vi/IRBaZVILUq0/hqdefault.jpg,false
TGWnu2jz_ro,Dave Chappelle,"Dave Chappelle  8 Funniest Jokes Ever , That Will Make You Laugh",full_special,1787916,15317,1862,2023-02-16T14:00:16Z,https://i.ytimg.com/vi/TGWnu2jz_ro/hqdefault.jpg,false
C-La-8WKpZc,Dave Chappelle,"DAVE CHAPPELLE STAND UP COMDEY  laugh, laugh, laugh Stand up comedy  lives @ the Fillmore",full_special,148598,1333,5382,2023-03-15T14:00:06Z,https://i.ytimg.com/vi/C-La-8WKpZc/hqdefault.jpg,false
3HmE5pIWuWw,Aakash Gupta,My Corporate Job // Aakash Gupta Stand-up comedy ,full_special,589,0,1506,2025-10-30T03:34:32Z,https://i.ytimg.com/vi/3HmE5pIWuWw/hqdefault.jpg,false
dXaJskhJ50Q,Anubhav Singh Bassi,START UP Bas kar bassi | full (official video) | Anubhav singh bassi | stand up | amazon prime video,full_special,4841,33,4662,2025-01-28T00:21:28Z,https://i.ytimg.com/vi/dXaJskhJ50Q/hqdefault.jpg,false
yj3uL4IdP70,Anubhav Singh Bassi,BAS KR BASSI | NEW STAND UP COMEDY BY ANUBHAV SINGH BASSI @AnubhavSinghBassi #standupcomedy,full_special,56922,190,4807,2024-01-02T07:45:08Z,https://i.ytimg.com/vi/yj3uL4IdP70/hqdefault.jpg,false
VLWi2udFRzI,روتيناتي في بيت الكراء ,Taylor Tomlinson Jokes That Had the Audience LOSING IT,full_special,104297,1359,4306,2025-12-03T18:00:43Z,https://i.ytimg.com/vi/VLWi2udFRzI/hqdefault.jpg,false
XfiuDCDCnlw,روتيناتي في بيت الكراء ,"Taylor Tomlinson’s Fastest, Smartest Comebacks",full_special,93570,1012,2879,2025-12-21T17:01:02Z,https://i.ytimg.com/vi/XfiuDCDCnlw/hqdefault.jpg,false
lXW7ch5MP6o,روتيناتي في بيت الكراء ,Taylor Tomlinson Being Brutally Honest… and Hilarious,full_special,77254,992,4185,2025-12-08T17:01:21Z,https://i.ytimg.com/vi/lXW7ch5MP6o/hqdefault.jpg,false
vrRR_Lv7Ams,روتيناتي في بيت الكراء ,Top Savage Jokes by Taylor Tomlinson,full_special,36543,474,2729,2025-11-27T19:01:04Z,https://i.ytimg.com/vi/vrRR_Lv7Ams/hqdefault.jpg,false
JBTMzFATdj8,روتيناتي في بيت الكراء ,Taylor Tomlinson DESTROYING the Crowd With Pure Honesty,full_special,23231,244,3848,2025-12-06T17:00:26Z,https://i.ytimg.com/vi/JBTMzFATdj8/hqdefault.jpg,false
4Qa31e4cQwc,روتيناتي في بيت الكراء ,Top Savage Comebacks by Taylor Tomlinson,full_special,17383,175,3623,2025-12-05T17:00:06Z,https://i.ytimg.com/vi/4Qa31e4cQwc/hqdefault.jpg,false
